reference_coin,trading_coin,trading_type,is_sharpe,is_return,is_trades,oos_trades,oos_total_return,oos_mean_return
GTC,LINK,both,2.964212,1.650270,162,252,-0.157422,-0.000625
MOVR,LINK,both,5.398239,0.683214,35,301,-0.014039,-0.000047
POWR,LINK,both,4.288478,0.358060,31,302,0.763506,0.002528
QI,LINK,both,2.173773,0.186173,38,304,-1.300605,-0.004278
RAD,LINK,both,4.034871,0.878201,82,355,0.597820,0.001684
REQ,LINK,both,2.382268,0.826684,113,317,1.168683,0.003687
SANTOS,LINK,both,4.121513,0.199616,22,344,0.665867,0.001936
SHIB,LINK,both,2.579312,2.229852,168,229,0.636556,0.002780
VOXEL,LINK,both,5.189008,0.131098,11,317,-0.462602,-0.001459
YGG,LINK,both,2.285018,0.489967,86,268,0.214736,0.000801
FXS,LPT,both,2.371619,0.091391,18,354,-0.796802,-0.002251
PORTO,LPT,both,2.434204,0.225276,30,368,-0.174909,-0.000475
RAD,LPT,both,2.209099,1.187010,73,370,-0.485762,-0.001313
ACM,LRC,both,2.049322,12.020441,288,340,-1.082322,-0.003183
ADX,LRC,both,2.952626,1.523597,46,351,-2.064346,-0.005881
AGLD,LRC,both,2.969709,3.981848,70,295,-1.134694,-0.003846
ALCX,LRC,both,2.400057,0.123657,17,297,-0.341066,-0.001148
AR,LRC,both,2.042895,4.525115,191,281,-1.383836,-0.004925
ATA,LRC,both,2.896764,6.512366,156,242,-0.357426,-0.001477
AUCTION,LRC,both,2.717318,1.374882,54,345,-2.158948,-0.006258
BAR,LRC,both,2.452929,12.748747,231,335,-1.368935,-0.004086
CHESS,LRC,both,3.799298,5.642721,50,299,-1.210777,-0.004049
CVX,LRC,both,6.807379,0.003388,2,277,-1.176549,-0.004247
DEXE,LRC,both,2.395220,5.756377,152,294,-0.157438,-0.000536
DF,LRC,both,3.745783,12.142291,78,311,-0.205382,-0.000660
DYDX,LRC,both,2.657278,3.435213,91,247,-0.960677,-0.003889
FLOW,LRC,both,2.582330,6.550051,126,228,-1.557963,-0.006833
FXS,LRC,both,8.295294,0.345152,12,343,-0.860675,-0.002509
GALA,LRC,both,3.218400,6.712852,88,192,-2.269356,-0.011820
ILV,LRC,both,2.593518,2.354260,87,237,-1.292763,-0.005455
LAZIO,LRC,both,2.787523,2.169524,63,343,-0.670838,-0.001956
MASK,LRC,both,2.402041,8.432858,180,234,-0.982159,-0.004197
MINA,LRC,both,2.176567,3.099838,116,255,-1.574020,-0.006173
MOVR,LRC,both,3.346558,0.550409,40,274,-1.363096,-0.004975
PHA,LRC,both,2.220053,4.396781,171,317,-0.745390,-0.002351
QNT,LRC,both,2.440117,3.861153,154,327,-0.960571,-0.002938
RAD,LRC,both,3.789609,5.236408,76,345,-0.213204,-0.000618
RARE,LRC,both,2.730019,2.507725,59,332,-1.515531,-0.004565
RAY,LRC,both,2.479456,4.226692,115,253,-0.673004,-0.002660
SLP,LRC,both,2.016045,6.313530,179,247,-1.909520,-0.007731
SYS,LRC,both,2.913869,3.753692,103,288,-0.750152,-0.002605
USDP,LRC,both,2.206990,2.349245,106,328,0.036870,0.000112
WAXP,LRC,both,2.266299,2.411210,111,264,-1.308343,-0.004956
XVG,LRC,both,2.015672,3.664931,173,303,-0.607985,-0.002007
YGG,LRC,both,3.260501,5.869234,76,265,-2.582118,-0.009744
AMP,LSK,both,3.787397,0.230337,26,367,-1.999134,-0.005447
AUCTION,LSK,both,2.883167,0.391143,57,368,-1.784050,-0.004848
VOXEL,LSK,both,5.243664,0.059683,10,322,-1.254447,-0.003896
AUCTION,LTC,both,2.369875,0.395207,44,365,-1.367711,-0.003747
CHESS,LTC,both,3.037479,0.584109,52,322,-1.010523,-0.003138
MOVR,LTC,both,2.955233,0.231880,32,314,-1.329233,-0.004233
RAD,LTC,both,3.292118,0.881254,79,368,-0.485755,-0.001320
ALCX,LUNA,both,3.737597,0.242382,19,298,-5.582937,-0.018735
C98,LUNA,both,2.871050,2.364974,150,278,1.114828,0.004010
CHESS,LUNA,both,2.130662,0.390018,69,329,-1.088640,-0.003309
CITY,LUNA,both,2.114643,0.250405,46,314,0.539363,0.001718
CVX,LUNA,both,7.010269,0.020365,2,289,8.790948,0.030419
DEXE,LUNA,both,2.392212,1.528665,156,292,-2.319471,-0.007943
DYDX,LUNA,both,2.248423,0.806074,93,302,-10.244881,-0.033923
FARM,LUNA,both,2.533516,1.536232,140,310,0.764533,0.002466
FLOW,LUNA,both,2.988837,2.445021,151,286,-0.534559,-0.001869
FLUX,LUNA,both,3.115523,0.097053,19,304,3.561433,0.011715
LPT,LUNA,both,2.591070,3.284357,225,298,-6.785313,-0.022770
MOVR,LUNA,both,4.114883,0.622606,44,288,-0.315541,-0.001096
PHA,LUNA,both,2.997451,3.661264,182,326,0.404699,0.001241
PORTO,LUNA,both,4.502461,0.576103,39,308,2.147970,0.006974
QUICK,LUNA,both,3.428174,2.340160,127,317,0.251005,0.000792
RAD,LUNA,both,2.623529,0.560855,97,328,-1.089775,-0.003322
RARE,LUNA,both,3.630095,0.882060,73,330,2.129636,0.006453
XEC,LUNA,both,2.127723,0.641879,101,287,-12.416775,-0.043264
ALCX,MANA,both,2.537123,0.139626,14,294,0.404123,0.001375
AUCTION,MANA,both,7.012777,2.189054,52,329,-1.186299,-0.003606
CHESS,MANA,both,3.233940,3.445252,56,290,-0.169745,-0.000585
DF,MANA,both,2.137792,3.255072,86,312,0.250886,0.000804
FXS,MANA,both,7.823186,0.340851,12,347,-1.148705,-0.003310
GALA,MANA,both,3.134047,4.045984,79,154,-1.037668,-0.006738
LAZIO,MANA,both,2.717874,3.601481,52,333,-0.216460,-0.000650
PHA,MANA,both,2.159180,12.075823,156,306,0.153955,0.000503
RARE,MANA,both,2.749014,1.724859,66,322,-1.008216,-0.003131
RAY,MANA,both,2.105410,5.366593,113,234,-0.722379,-0.003087
REQ,MANA,both,2.176563,6.310770,108,291,0.951101,0.003268
XEC,MANA,both,2.906859,3.016381,83,220,-0.597141,-0.002714
ADX,MASK,both,2.847437,0.668487,51,358,0.503833,0.001407
AUCTION,MASK,both,3.940650,1.204850,57,332,-0.030597,-0.000092
CHESS,MASK,both,2.213125,0.439822,58,336,-2.107157,-0.006271
CITY,MASK,both,3.231275,0.654689,41,352,0.154321,0.000438
ENS,MASK,both,2.029366,0.232702,27,276,0.903061,0.003272
HIGH,MASK,both,3.279168,0.059377,7,312,1.103763,0.003538
JASMY,MASK,both,2.755844,0.247443,27,289,-0.613182,-0.002122
LAZIO,MASK,both,5.397449,2.446180,52,346,0.444929,0.001286
MOVR,MASK,both,2.723857,0.445886,41,298,-0.461017,-0.001547
PEOPLE,MASK,both,22.406775,0.017695,2,258,-1.695224,-0.006571
PORTO,MASK,both,3.821107,0.570089,33,341,1.961235,0.005751
QI,MASK,both,3.146403,0.410750,35,267,-0.310813,-0.001164
ATM,MBL,both,2.184486,19.007455,309,323,0.284182,0.000880
DEXE,MBL,both,2.964899,1.869356,125,318,0.605518,0.001904
DYDX,MBL,both,2.233397,0.638324,80,320,-1.179643,-0.003686
FARM,MBL,both,2.594058,1.236779,104,306,-1.417899,-0.004634
REQ,MBL,both,2.430675,1.019588,110,303,0.453400,0.001496
SANTOS,MBL,both,8.059430,0.114289,13,333,-1.303961,-0.003916
VOXEL,MBL,both,4.689490,0.069195,10,335,-0.962193,-0.002872
ACM,MBOX,both,2.106959,1.287789,112,351,-1.895124,-0.005399
ADA,MBOX,both,2.032162,1.113956,104,263,-1.101008,-0.004186
ADX,MBOX,both,4.840556,2.626096,55,361,-0.905076,-0.002507
ALCX,MBOX,both,3.738131,0.226276,17,316,-0.110481,-0.000350
ATOM,MBOX,both,2.135384,1.272801,111,298,-1.055327,-0.003541
AUCTION,MBOX,both,4.774850,2.576970,54,346,-1.943462,-0.005617
AVA,MBOX,both,2.363130,1.752127,122,342,-1.576963,-0.004611
BAKE,MBOX,both,2.453420,1.398045,116,265,-2.578908,-0.009732
BAND,MBOX,both,2.141876,1.336798,124,294,-1.471271,-0.005004
BEL,MBOX,both,2.180605,1.347935,112,286,-1.070972,-0.003745
BNB,MBOX,both,3.354332,3.760747,99,229,0.103584,0.000452
BTC,MBOX,both,2.074662,1.215648,123,251,-1.092441,-0.004352
CAKE,MBOX,both,3.202901,3.391434,109,251,-0.623545,-0.002484
CHESS,MBOX,both,3.317219,1.487825,59,310,-1.944625,-0.006273
CKB,MBOX,both,2.868093,2.605252,117,300,-0.172226,-0.000574
CTK,MBOX,both,2.378421,1.940605,120,302,-0.618392,-0.002048
CVX,MBOX,both,5.784181,0.016780,2,283,-0.455325,-0.001609
DASH,MBOX,both,2.089319,1.187010,111,274,-0.744303,-0.002716
DODO,MBOX,both,2.156461,1.305619,116,292,-0.183802,-0.000629
DOGE,MBOX,both,2.502161,1.815574,101,257,-0.780325,-0.003036
DOT,MBOX,both,2.604804,1.835345,126,232,-1.546499,-0.006666
FARM,MBOX,both,2.406219,1.497142,117,334,-1.919563,-0.005747
FET,MBOX,both,2.925162,2.896225,115,299,-0.769720,-0.002574
FIO,MBOX,both,3.413848,4.517138,115,309,-1.572061,-0.005088
FIS,MBOX,both,2.418365,1.749227,112,320,-1.846405,-0.005770
FORTH,MBOX,both,2.572273,2.089641,117,345,-1.424513,-0.004129
FUN,MBOX,both,2.982308,2.484739,121,311,0.338665,0.001089
GRT,MBOX,both,2.349371,1.321616,111,250,-0.677849,-0.002711
HOT,MBOX,both,2.335572,1.536515,109,241,-1.207056,-0.005009
INJ,MBOX,both,2.083373,1.238236,110,310,-0.836669,-0.002699
JUV,MBOX,both,2.811134,2.551348,118,350,-2.047475,-0.005850
KNC,MBOX,both,2.631199,1.766278,117,300,-0.606257,-0.002021
LAZIO,MBOX,both,2.878639,1.104187,55,322,-1.125710,-0.003496
LINK,MBOX,both,2.457293,1.838876,121,270,-1.857822,-0.006881
LSK,MBOX,both,3.255936,2.854835,119,310,-0.358736,-0.001157
MTL,MBOX,both,3.494434,3.631689,116,309,-1.110388,-0.003593
PAXG,MBOX,both,2.669320,2.013869,128,389,-1.235308,-0.003176
PEOPLE,MBOX,both,15.393534,0.070456,2,284,-0.815176,-0.002870
PHA,MBOX,both,3.095523,3.299530,110,329,-2.146194,-0.006523
QUICK,MBOX,both,2.561242,1.836537,114,307,-2.135187,-0.006955
RAD,MBOX,both,2.602006,0.950703,80,339,-0.912159,-0.002691
RLC,MBOX,both,3.523903,4.446235,120,319,-1.032799,-0.003238
RVN,MBOX,both,2.303841,1.240585,108,277,-0.985142,-0.003556
SHIB,MBOX,both,2.283676,1.529040,111,248,-0.098039,-0.000395
SXP,MBOX,both,2.254152,1.523349,103,264,-1.189810,-0.004507
TRX,MBOX,both,2.208885,1.318011,124,314,-0.002922,-0.000009
TWT,MBOX,both,2.509000,1.726317,117,314,-1.377868,-0.004388
VOXEL,MBOX,both,4.694754,0.082539,11,325,-1.729243,-0.005321
WAN,MBOX,both,2.146949,1.289633,112,297,-1.382966,-0.004656
WIN,MBOX,both,2.033058,1.211263,111,296,-0.377364,-0.001275
XLM,MBOX,both,4.012520,5.799723,120,281,-1.242673,-0.004422
XVG,MBOX,both,2.534637,1.649764,113,327,-1.232075,-0.003768
ZEC,MBOX,both,2.067677,1.214238,121,286,-0.168220,-0.000588
ZIL,MBOX,both,2.341940,1.492635,120,251,-1.195729,-0.004764
BICO,MDT,both,2.002063,0.078134,17,319,-2.768361,-0.008678
FXS,MDT,both,6.954799,0.537411,9,349,-2.033726,-0.005827
HIGH,MDT,both,6.130395,0.225419,7,317,-1.636594,-0.005163
JASMY,MDT,both,4.414698,0.879386,26,323,-2.501406,-0.007744
LAZIO,MDT,both,3.019480,0.879176,59,335,-0.630359,-0.001882
PEOPLE,MDT,both,11.959091,0.031258,2,339,-2.462333,-0.007264
PORTO,MDT,both,2.307836,0.317830,33,340,-0.779651,-0.002293
POWR,MDT,both,2.146861,0.264272,34,340,-1.555606,-0.004575
QI,MDT,both,2.023163,0.253259,40,330,-3.334318,-0.010104
VOXEL,MDT,both,3.547057,0.172124,10,331,-2.810417,-0.008491
ALCX,MINA,both,5.947789,0.424295,17,317,-1.602950,-0.005057
AMP,MINA,both,3.606825,0.162131,24,335,-1.953248,-0.005831
BNB,MINA,both,2.519903,1.413002,104,268,-0.980649,-0.003659
CAKE,MINA,both,2.771575,1.658829,110,299,-0.294843,-0.000986
CHESS,MINA,both,2.475026,0.401628,55,285,-1.875024,-0.006579
DIA,MINA,both,2.152514,1.076614,113,329,-1.650823,-0.005018
FIO,MINA,both,3.345733,2.450680,112,308,-1.515021,-0.004919
FLUX,MINA,both,5.788263,0.191775,13,293,-1.649500,-0.005630
FUN,MINA,both,3.790635,3.256141,114,314,-0.301188,-0.000959
LPT,MINA,both,2.163165,1.313980,129,289,-1.446350,-0.005005
OM,MINA,both,2.268457,1.105727,111,304,-1.606563,-0.005285
PEOPLE,MINA,both,51.396911,0.098326,3,297,-1.447433,-0.004874
RAD,MINA,both,2.167985,0.504001,73,347,-1.565429,-0.004511
RAY,MINA,both,2.192918,0.911162,107,273,-1.413020,-0.005176
RIF,MINA,both,2.675982,1.923751,133,325,-0.026341,-0.000081
UTK,MINA,both,2.453181,1.338804,110,291,-1.588691,-0.005459
VOXEL,MINA,both,10.524407,0.315908,8,310,-1.640974,-0.005293
ADX,MKR,both,2.029709,0.192115,49,353,0.788211,0.002233
AUCTION,MKR,both,2.733804,0.298159,48,355,0.597484,0.001683
AVA,MKR,both,2.495759,17.775658,396,387,-0.387845,-0.001002
CHZ,MKR,both,2.285894,18.065524,451,297,1.245740,0.004194
DEXE,MKR,both,2.022237,0.682178,151,321,0.893508,0.002784
FLUX,MKR,both,4.423865,0.094853,15,335,-0.220418,-0.000658
FXS,MKR,both,5.202848,0.141012,14,371,-0.199497,-0.000538
JASMY,MKR,both,2.603089,0.171284,32,322,-0.475953,-0.001478
MOVR,MKR,both,5.217782,0.414730,36,322,-0.364967,-0.001133
NEO,MKR,both,2.079068,13.916239,421,270,1.694398,0.006276
RAD,MKR,both,4.029579,0.955974,84,365,0.737323,0.002020
VOXEL,MKR,both,4.737386,0.090287,10,343,0.147598,0.000430
BICO,MLN,both,2.528466,0.102628,17,353,-3.772031,-0.010686
FXS,MLN,both,8.576054,0.400578,15,360,-2.306297,-0.006406
HIGH,MLN,both,11.134748,0.285903,8,345,-2.765619,-0.008016
VOXEL,MLN,both,4.054801,0.180420,15,357,-2.857325,-0.008004
ATM,MOVR,both,2.278782,0.244213,37,340,-2.102290,-0.006183
DUSK,MOVR,both,2.872518,0.377547,49,317,-2.395379,-0.007556
FXS,MOVR,both,2.079595,0.073839,15,344,-1.001749,-0.002912
ALCX,MTL,both,2.208949,0.094734,16,326,-0.669323,-0.002053
CVX,MTL,both,32.820956,0.022680,2,311,-0.291057,-0.000936
FXS,MTL,both,2.068080,0.051149,15,363,-1.285810,-0.003542
HIGH,MTL,both,10.110551,0.111004,5,323,-1.022857,-0.003167
PEOPLE,MTL,both,13.265263,0.063209,2,306,-0.932735,-0.003048
VOXEL,MTL,both,7.384667,0.198779,7,351,-2.268144,-0.006462
ADX,NEAR,both,2.691195,0.616414,53,355,-0.792480,-0.002232
AGLD,NEAR,both,3.527462,1.570889,62,293,0.325648,0.001111
ALCX,NEAR,both,5.956900,0.710776,20,302,0.710048,0.002351
AMP,NEAR,both,4.633897,0.476258,33,345,0.342230,0.000992
AUCTION,NEAR,both,2.172291,0.443898,63,356,-0.547564,-0.001538
CHESS,NEAR,both,3.615697,1.076961,57,321,-0.437481,-0.001363
CVX,NEAR,both,5.558242,0.013310,2,284,-0.544507,-0.001917
DEXE,NEAR,both,2.777280,2.992617,149,297,1.162438,0.003914
DF,NEAR,both,2.488446,0.930371,87,332,0.712546,0.002146
DYDX,NEAR,both,3.545267,1.981506,87,249,-0.874954,-0.003514
ENS,NEAR,both,2.481951,0.399992,35,265,0.983851,0.003713
FLUX,NEAR,both,6.353368,0.509706,16,307,-0.439481,-0.001432
GALA,NEAR,both,3.891312,2.832312,86,216,-0.828236,-0.003834
GTC,NEAR,both,2.353643,2.425390,187,263,-0.210112,-0.000799
HIGH,NEAR,both,6.922528,0.112864,8,322,-0.802737,-0.002493
ILV,NEAR,both,2.278841,0.841781,81,246,-0.426889,-0.001735
JASMY,NEAR,both,2.585578,0.333000,31,279,-0.653245,-0.002341
LAZIO,NEAR,both,2.103012,0.572221,57,340,0.819664,0.002411
MBOX,NEAR,both,3.718969,4.111326,114,270,-0.385672,-0.001428
MLN,NEAR,both,2.356195,2.138529,179,330,0.349334,0.001059
PHA,NEAR,both,2.115092,1.774057,169,319,0.302130,0.000947
QI,NEAR,both,3.432078,0.635134,33,285,-1.210182,-0.004246
RAD,NEAR,both,3.765665,1.729341,79,344,0.498258,0.001448
RAY,NEAR,both,2.249729,1.388709,117,264,-0.184705,-0.000700
REQ,NEAR,both,2.361973,1.343116,117,319,0.875343,0.002744
SANTOS,NEAR,both,3.521256,0.469194,20,335,0.132041,0.000394
USDP,NEAR,both,2.251671,1.085368,106,319,0.974138,0.003054
VOXEL,NEAR,both,6.860694,0.720230,6,326,-1.182695,-0.003628
YGG,NEAR,both,2.816601,1.158185,87,267,-1.010639,-0.003785
ADX,NEO,both,3.708617,0.550865,50,354,-1.336910,-0.003777
ALCX,NEO,both,2.012854,0.077341,17,318,0.166607,0.000524
AMP,NEO,both,4.689230,0.377487,26,347,-0.635430,-0.001831
AUCTION,NEO,both,4.406788,0.669629,44,331,-1.314442,-0.003971
BAR,NEO,both,2.250517,2.770490,213,331,0.211678,0.000640
CHESS,NEO,both,3.721371,0.611447,51,325,-1.680448,-0.005171
DEXE,NEO,both,2.316406,1.150615,133,314,0.447379,0.001425
DYDX,NEO,both,2.243732,0.507189,86,272,-0.599930,-0.002206
ENS,NEO,both,3.071696,0.274586,33,271,-0.479529,-0.001769
FLUX,NEO,both,6.541012,0.134423,12,314,-1.264776,-0.004028
JASMY,NEO,both,4.711984,0.458547,30,283,-1.274566,-0.004504
MOVR,NEO,both,3.930968,0.378482,37,302,-1.002365,-0.003319
POWR,NEO,both,3.652835,0.291790,24,280,-0.464963,-0.001661
QI,NEO,both,3.210857,0.291905,31,312,-1.920378,-0.006155
REQ,NEO,both,2.319033,0.698294,104,303,0.932442,0.003077
TRU,NEO,both,2.467309,6.253262,285,319,-0.203194,-0.000637
VOXEL,NEO,both,9.303234,0.197003,10,356,-1.428827,-0.004014
ALCX,NKN,both,4.793082,0.263446,17,333,-2.041088,-0.006129
CVX,NKN,both,490.085856,0.043671,2,331,-1.345699,-0.004066
FLUX,NKN,both,5.959196,0.099012,14,345,-2.166673,-0.006280
VOXEL,NKN,both,7.723171,0.148372,11,341,-2.193906,-0.006434
BICO,OG,both,4.531488,0.192903,13,333,-1.594861,-0.004789
PEOPLE,OG,both,6813.349453,0.031379,2,340,-2.934128,-0.008630
VOXEL,OG,both,3.097016,0.061096,10,357,-3.024422,-0.008472
AR,OGN,both,2.037245,2.823587,191,304,0.311506,0.001025
CHESS,OGN,both,3.118805,0.582461,51,322,-1.168567,-0.003629
HIGH,OGN,both,6.248247,0.127540,7,299,0.566160,0.001894
IDEX,OGN,both,2.209550,0.619117,87,301,1.462882,0.004860
JASMY,OGN,both,2.305984,0.143668,26,272,-1.279478,-0.004704
LAZIO,OGN,both,3.092687,0.648871,52,320,0.496965,0.001553
MLN,OGN,both,2.615290,2.058421,153,336,0.935320,0.002784
PHA,OGN,both,2.058783,1.355356,145,349,0.508516,0.001457
RARE,OGN,both,2.015632,0.347021,59,322,0.633249,0.001967
VOXEL,OGN,both,8.085806,0.194824,8,328,-1.266388,-0.003861
ALCX,ONE,both,2.661343,0.161742,19,292,1.208675,0.004139
AMP,ONE,both,4.924531,0.568100,26,350,-1.804685,-0.005156
CITY,ONE,both,5.104398,0.808029,39,325,0.167082,0.000514
ENS,ONE,both,4.617311,1.009255,28,244,0.007193,0.000029
IDEX,ONE,both,2.199193,0.788706,94,290,-0.230886,-0.000796
JASMY,ONE,both,2.954012,0.281512,26,275,-1.380404,-0.005020
OM,ONE,both,2.255552,5.354925,258,285,-0.786347,-0.002759
PEOPLE,ONE,both,15.790636,0.185319,2,258,-1.511253,-0.005858
PORTO,ONE,both,4.017326,0.506734,32,335,-0.232342,-0.000694
RAD,ONE,both,2.534641,0.584430,77,340,-0.314045,-0.000924
RARE,ONE,both,2.645673,0.588298,74,325,-1.076544,-0.003312
YGG,ONE,both,3.512895,1.159417,89,270,-2.086051,-0.007726
FXS,ONG,both,3.152500,0.049960,14,339,-1.281216,-0.003779
SANTOS,ONG,both,3.650923,0.096375,15,365,-1.836713,-0.005032
VOXEL,ONG,both,5.474454,0.109199,7,353,-2.005556,-0.005681
ADX,ONT,both,3.455491,0.508404,50,354,-0.686767,-0.001940
AMP,ONT,both,4.056276,0.359206,22,358,-0.560742,-0.001566
ATM,ONT,both,2.272790,6.598733,321,360,-0.838429,-0.002329
BAR,ONT,both,2.747349,5.591255,222,365,-1.023489,-0.002804
CHESS,ONT,both,3.931541,0.690304,51,328,-1.630270,-0.004970
DEXE,ONT,both,2.734772,1.636950,134,325,-0.377155,-0.001160
DYDX,ONT,both,3.845400,1.208495,85,256,-0.890992,-0.003480
FARM,ONT,both,2.008667,0.735884,126,335,-1.160879,-0.003465
FIDA,ONT,both,3.372988,0.652964,59,358,-1.249916,-0.003491
FLUX,ONT,both,2.609077,0.042222,13,326,-1.361985,-0.004178
HIGH,ONT,both,3.366173,0.044940,7,315,-0.233732,-0.000742
IDEX,ONT,both,2.512289,0.678712,97,321,-0.705474,-0.002198
ILV,ONT,both,2.758079,0.795856,69,241,-0.284093,-0.001179
JASMY,ONT,both,3.419078,0.333492,25,288,-1.136910,-0.003948
MBOX,ONT,both,2.233772,0.851316,109,274,-0.787391,-0.002874
MOVR,ONT,both,2.213772,0.220835,37,294,-0.605589,-0.002060
POND,ONT,both,2.080232,2.682347,236,303,-1.015969,-0.003353
PSG,ONT,both,2.735599,15.779310,342,348,-0.423627,-0.001217
QI,ONT,both,2.812356,0.239780,24,292,-2.659029,-0.009106
QUICK,ONT,both,2.610131,1.129859,107,302,-1.625343,-0.005382
RAD,ONT,both,2.232945,0.378306,83,359,-0.658476,-0.001834
RAY,ONT,both,2.979765,1.283430,97,236,-0.417158,-0.001768
VOXEL,ONT,both,8.562906,0.211868,8,334,-1.275287,-0.003818
YGG,ONT,both,2.300942,0.477226,83,274,-1.085957,-0.003963
FXS,OXT,both,2.138976,0.059855,16,378,-4.029665,-0.010660
VOXEL,OXT,both,6.066612,0.131106,9,367,-4.798567,-0.013075
BICO,PAXG,both,6.700901,0.023503,13,400,0.081692,0.000204
ADX,PEOPLE,both,101.587203,0.203800,3,378,-0.418682,-0.001108
ALCX,PEOPLE,both,192.977410,0.148095,2,322,1.554157,0.004827
AUCTION,PEOPLE,both,10.386072,0.053576,2,372,-0.669171,-0.001799
AVA,PEOPLE,both,5.930561,0.050055,2,367,-0.124561,-0.000339
AVAX,PEOPLE,both,72.887814,0.128018,2,271,-1.255950,-0.004635
BCH,PEOPLE,both,5.013527,0.023808,2,288,-0.123115,-0.000427
BEL,PEOPLE,both,17.855276,0.089009,2,277,0.175641,0.000634
BTC,PEOPLE,both,29.581535,0.128462,3,265,0.348570,0.001315
CITY,PEOPLE,both,4.780185,0.019854,2,350,0.826798,0.002362
CVC,PEOPLE,both,11.524173,0.077718,2,274,1.137701,0.004152
CVX,PEOPLE,both,90.049481,0.113846,2,294,0.684627,0.002329
DASH,PEOPLE,both,14.288088,0.040096,2,288,0.977555,0.003394
DEGO,PEOPLE,both,173.844145,0.116345,2,323,-1.191783,-0.003690
DIA,PEOPLE,both,17.503323,0.067605,2,319,2.595172,0.008135
ETH,PEOPLE,both,11.698229,0.037649,2,279,-0.337086,-0.001208
EUR,PEOPLE,both,28.263460,0.146334,2,458,-0.694053,-0.001515
FET,PEOPLE,both,12.096417,0.041156,2,322,0.592519,0.001840
FIDA,PEOPLE,both,20.528281,0.090986,2,324,0.354769,0.001095
FTT,PEOPLE,both,3.656213,0.021040,2,259,-0.759465,-0.002932
FUN,PEOPLE,both,95.333497,0.036565,2,313,3.187080,0.010182
GALA,PEOPLE,both,16.265812,0.049928,2,242,-1.368103,-0.005653
GTC,PEOPLE,both,24.006361,0.088308,2,262,0.241522,0.000922
ILV,PEOPLE,both,32.125492,0.168718,2,265,0.723374,0.002730
KSM,PEOPLE,both,7.522487,0.065919,2,285,-0.595821,-0.002091
MANA,PEOPLE,both,3.135867,0.017714,2,257,-0.823800,-0.003205
MASK,PEOPLE,both,3.213591,0.008718,2,258,0.368954,0.001430
MLN,PEOPLE,both,229.477562,0.081600,2,337,0.852433,0.002529
OM,PEOPLE,both,888.193949,0.105607,2,319,1.053353,0.003302
PHA,PEOPLE,both,66.547374,0.041037,2,331,0.343135,0.001037
POND,PEOPLE,both,17.941154,0.075996,2,329,-0.239238,-0.000727
RAD,PEOPLE,both,27.919936,0.051812,2,342,1.514390,0.004428
RIF,PEOPLE,both,42.262743,0.070337,2,324,1.724169,0.005322
RLC,PEOPLE,both,6.455565,0.019443,2,306,0.093482,0.000305
RUNE,PEOPLE,both,6.343922,0.011750,2,285,0.926822,0.003252
SUPER,PEOPLE,both,37.913834,0.112635,2,289,-0.193756,-0.000670
SUSHI,PEOPLE,both,7.368107,0.019390,2,269,1.709376,0.006355
TRU,PEOPLE,both,11.618099,0.032318,2,332,-0.329435,-0.000992
TUSD,PEOPLE,both,15.354592,0.059905,2,299,0.829209,0.002773
UNI,PEOPLE,both,222.575979,0.244119,3,292,1.235491,0.004231
USDC,PEOPLE,both,32.395253,0.132592,2,298,0.758836,0.002546
VOXEL,PEOPLE,both,26.295218,0.090359,2,324,-0.488818,-0.001509
XVG,PEOPLE,both,88.335726,0.209924,2,344,-0.536919,-0.001561
ZEN,PEOPLE,both,15.541201,0.104212,2,280,-0.636010,-0.002271
ALCX,PERP,both,2.040358,0.096554,21,346,-2.109436,-0.006097
ANKR,PERP,both,2.944482,14.997538,279,340,-2.641399,-0.007769
ATA,PERP,both,3.326732,7.400019,190,343,-2.816796,-0.008212
AVA,PERP,both,3.073382,13.830276,303,393,-3.512173,-0.008937
BAND,PERP,both,3.169076,17.199966,276,328,-2.519037,-0.007680
BAT,PERP,both,2.529675,7.050752,264,332,-1.262175,-0.003802
BNT,PERP,both,2.562434,7.378914,257,301,-2.233057,-0.007419
DASH,PERP,both,3.588445,22.868337,271,321,-2.478589,-0.007721
DENT,PERP,both,3.421211,20.536104,256,309,-1.918748,-0.006210
DIA,PERP,both,2.284723,5.030265,278,352,-2.658071,-0.007551
FIO,PERP,both,3.612222,28.393656,271,356,-2.837154,-0.007970
FLM,PERP,both,3.046112,15.131228,266,318,-1.959110,-0.006161
FUN,PERP,both,2.528624,7.482342,297,347,-1.302892,-0.003755
GTC,PERP,both,3.041680,5.350054,191,338,-3.282076,-0.009710
IOTA,PERP,both,2.757077,9.090824,262,345,-2.764028,-0.008012
KSM,PERP,both,2.690843,8.067645,279,365,-3.374299,-0.009245
LSK,PERP,both,2.073358,3.836796,298,341,-1.798271,-0.005274
MASK,PERP,both,2.601324,4.165702,208,331,-2.804553,-0.008473
OM,PERP,both,3.316493,17.891417,285,348,-4.309354,-0.012383
PEOPLE,PERP,both,104.908721,0.083781,2,321,-3.008313,-0.009372
PSG,PERP,both,2.766796,9.939634,300,367,-2.536528,-0.006912
